document	sentences	fast	slow	slow1	slow2	hwc	exclude_conflict	hwc1	compete2	resource1	competition2	ipcc	co_slow	co_hwc	co_resourcecompetition	doc_ipcc	1.1. fast climate onset	1.2. slow climate onset	2.1. human-wildlife conflict and fast climate onset	2.2. human-wildlife conflict and slow climate onset	3.1. human-wildlife conflict and natural resource competition	4.1. wild life conflict in articles that mention ipcc	1. climate change	2. climate change and human wild life conflict	3. resource competition and human-wild life conflict	4. wild life conflict in articles that mention ipcc
wikiClimate_change	[281] other forms of clean energy, such as nuclear and hydropower, currently have a larger share of the energy supply.	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	however, their future growth forecasts appear limited in comparison.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	"[282]
while solar panels and onshore wind are now among the cheapest forms of adding new power generation capacity in many locations,[283] green energy policies are needed to achieve a rapid transition from fossil fuels to renewables."	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False
wikiClimate_change	[284] to achieve carbon neutrality by 2050, renewable energy would become the dominant form of electricity generation, rising to 85% or more by 2050 in some scenarios.	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	investment in coal would be eliminated and coal use nearly phased out by 2050.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	"[285][286]
electricity generated from renewable sources would also need to become the main energy source for heating and transport."	False	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	[287] transport can switch away from internal combustion engine vehicles and towards electric vehicles, public transit, and active transport (cycling and walking).	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	[288][289] for shipping and flying, low-carbon fuels would reduce emissions.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	[288] heating could be increasingly decarbonised with technologies like heat pumps.	False	False	True	True	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_change	"[290]
there are obstacles to the continued rapid growth of clean energy, including renewables."	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	for wind and solar, there are environmental and land use concerns for new projects.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False
wikiClimate_change	[291] wind and solar also produce energy intermittently and with seasonal variability.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False
wikiClimate_change	traditionally, hydro dams with reservoirs and conventional power plants have been used when variable energy production is low.	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	going forward, battery storage can be expanded, energy demand and supply can be matched, and long-distance transmission can smooth variability of renewable outputs.	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	[277] bioenergy is often not carbon-neutral and may have negative consequences for food security.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	[292] the growth of nuclear power is constrained by controversy around radioactive waste, nuclear weapon proliferation, and accidents.	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	[293][294] hydropower growth is limited by the fact that the best sites have been developed, and new projects are confronting increased social and environmental concerns.	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
wikiClimate_change	"[295]
low-carbon energy improves human health by minimising climate change as well as reducing air pollution deaths,[296] which were estimated at 7 million annually in 2016."	False	True	False	True	False	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False
wikiClimate_change	[297] meeting the paris agreement goals that limit warming to a 2 â°c increase could save about a million of those lives per year by 2050, whereas limiting global warming to 1.5 â°c could save millions and simultaneously increase energy security and reduce poverty.	False	True	True	True	False	False	False	False	True	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False
