document	sentences	lista	listb	listc	listd	liste	listf	listg	co_occurrencea	co_occurrenceb	conditional_a	conditional_b	vadar_compound	1.1	1	2.1	2	3.1	3	4.1	4	5.1	5	6.1	6	7.1	7.2	7.3	7.4	7	8.1	8.2	8
doc1	all disputes and applications submitted to the tribunal shall be heard and determined by the tribunal, unless article 14 of this annex applies, or the parties request that it shall be dealt with in accordance with article 15 of this annex.	False	False	False	False	False	True	False	False	False	True	True	0.4588	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 14.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"seabed disputes chamber
a seabed disputes chamber shall be established in accordance with the provisions of section 4 of this annex."	False	False	False	False	False	True	False	False	False	True	True	-0.4939	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	its jurisdiction, powers and functions shall be as provided for in part xi, section 5.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 15.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"special chambers
1."	False	False	False	False	False	False	False	False	False	True	True	0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the tribunal may form such chambers, composed of three or more of its elected members, as it considers necessary for dealing with particular categories of disputes.	False	False	False	False	False	True	False	False	False	True	True	-0.2732	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the tribunal shall form a chamber for dealing with a particular dispute submitted to it if the parties so request.	False	False	False	False	False	True	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the composition of such a chamber shall be determined by the tribunal with the approval of the parties.	False	False	False	False	False	False	False	False	False	True	True	0.802	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	with a view to the speedy dispatch of business, the tribunal shall form annually a chamber composed of five of its elected members which may hear and determine disputes by summary procedure.	False	False	False	False	False	True	False	False	False	True	True	-0.2732	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	two alternative members shall be selected for the purpose of replacing members who are unable to participate in a particular proceeding.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	disputes shall be heard and determined by the chambers provided for in this article if the parties so request.	False	False	False	False	False	True	False	False	False	True	True	0.4588	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	5.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	a judgment given by any of the chambers provided for in this article and in article 14 of this annex shall be considered as rendered by the tribunal.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
